,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,SPS
O=C(c1oc2ccccc2n1)c3ccccc3,12.059683484504912,12.059683484504912,0.13648148148148165,-0.19277777777777771,0.6268982836568977,10.588235294117647,223.231,214.15899999999996,223.063328528,82.0,0.0,0.2689247558346733,-0.4334381561022269,0.4334381561022269,0.2689247558346733,0.9411764705882353,1.6470588235294117,2.411764705882353,16.354100688946527,10.131903216157147,2.149870364268963,-1.9357495614711253,2.166976785822103,-2.0012361234384097,6.063980680221624,0.10045579240498144,2.8236417790485318,2.072157192300995,637.7647747602389,11.664925939000156,8.959862599134318,8.959862599134318,8.34333659290053,5.297619902908338,5.297619902908338,3.681892278866,3.681892278866,2.524105582488254,2.524105582488254,1.6823345190179684,1.6823345190179684,-2.4199999999999995,17088.680046801714,9.781107035232179,3.865213169971245,1.715594829895981,97.71060331675994,4.417150937053347,5.516700717616262,5.583020141642242,5.783244946364939,5.890723922025908,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,42.46456947923127,12.13273413692322,5.563451491696996,0.0,9.211688121125169,16.882965805623442,0.0,4.9839785209472085,0.0,0.0,0.0,66.0514790298774,0.0,0.0,0.0,0.0,0.0,0.0,10.767223467312148,0.0,0.0,16.248712597794725,59.014454553207834,0.0,11.099720859258504,0.0,43.1,0.0,4.794537184071822,0.0,11.673968868390848,16.6631723509555,0.0,0.0,18.19910120538483,36.39820241076966,4.9839785209472085,4.417150937053347,5.423575207860923,0.0,16.232499055177627,0.0,1.914461451247166,-0.05629629629629607,16.319093915343913,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0588000000000015,63.88350000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588235294117647
[CH2][C@@H](Cc1ccccc1)[Pd](Cl)Cl.[Pd]C[CH]Cc1ccccc1,5.79771872637944,5.79771872637944,0.18216049382716037,-1.406388510959939,0.39994973849024945,12.136363636363637,520.104,499.9440000000002,517.901178,126.0,2.0,0.0,0.0,0.0,0.0,0.9545454545454546,1.4545454545454546,1.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5514168240383928,2.2366666117094467e-07,488.9550470789843,16.208896013370172,12.145014833073832,16.766074579851008,10.6302289553358,6.806693853539832,12.807106940474144,4.527282520594942,11.102924446433386,2.7967458094848463,6.831773627458891,1.7304941520168067,3.1385348207228234,0.34467532467532425,80992.17566227473,20.389428716052453,12.729325113646087,9.476122801490453,158.80692478444132,0.0,0.0,0.0,0.0,0.0,160.2392740471951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.91989971422113,19.058039187385106,0.0,0.0,0.0,22.126202654962146,0.0,85.13513249062675,0.0,0.0,0.0,0.0,0.0,19.058039187385106,0.0,46.76154296007316,13.344558822616634,11.126902983393991,60.6636706846161,9.284559409110127,0.0,0.0,0.0,14.718247101809816,0.0,0.0,4.390821916172756,0.0,17.735380738789388,11.126902983393991,0.0,24.26546827384644,68.94441384579761,19.058039187385106,0.18216049382716037,1.708559618291762,1.0116014739229024,0.0,2.637712962962963,0.0,20.624258723859917,4.175046296296296,3.920778533635677,11.59543745275888,0.2222222222222222,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,6.1759800000000045,90.21200000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.136363636363637
Ic1ccc(C)cc1,2.296466666666667,2.296466666666667,1.2992592592592593,1.2992592592592593,0.5868331828201286,9.25,218.037,210.98099999999997,217.959248224,42.0,0.0,0.013000434191128445,-0.05827411951883323,0.05827411951883323,0.013000434191128445,1.125,1.625,2.0,126.91270427288924,10.243866957511614,1.8089096064982644,-1.8805909091875301,2.038607913221846,-1.6932062596412965,14.111915383303733,1.4567722331321862,1.769973094021975,3.0324555320336755,143.24662946459569,5.983127663125442,4.687365549767731,6.844863840944053,3.787693700234704,2.5103494415505323,3.5890985871386936,1.7955681594256185,3.0412003786124258,1.0108883371294932,1.730054434188268,0.5332219463425244,0.8928049948719118,-0.050000000000000044,70.79892376087899,6.075786163522013,2.4852642610035103,1.4725878134390549,63.05818335493721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.696185628620217,41.6473419636819,3.5701822710653963,0.0,0.0,22.590870627068057,0.0,0.0,0.0,6.923737199690624,0.0,33.39910203660883,0.0,0.0,0.0,0.0,0.0,22.590870627068057,0.0,0.0,10.49391947075602,5.563451491696996,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.133633762762392,0.0,0.0,53.780076100605115,0.0,1.2992592592592593,2.296466666666667,0.0,0.0,1.3244592592592594,0.0,8.439814814814815,0.0,2.0933333333333333,0.0,0.14285714285714285,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5996200000000007,43.896000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25
O=C(c1oc2ccccc2n1)c1ccc(C)cc1,12.170983560090702,12.170983560090702,0.13893801965230557,-0.1887037037037036,0.6416410496939522,10.722222222222221,237.25799999999998,226.16999999999996,237.078978592,88.0,0.0,0.2689247586982711,-0.43343815609478253,0.43343815609478253,0.2689247586982711,1.0555555555555556,1.7777777777777777,2.5,16.354102604741755,10.09571835136776,2.1533533530493285,-1.9635527728963682,2.1717843420571468,-2.006260043072722,6.064573158461717,0.10045564817375731,2.822642034327759,2.0336907950535763,677.6966229688621,12.535169427003234,9.882512329944692,9.882512329944692,8.737183443017882,5.708303505431298,5.708303505431298,4.181892278865999,4.181892278865999,2.801883360266032,2.801883360266032,1.7977428673062805,1.7977428673062805,-2.4199999999999995,24161.815813845617,10.716297452503811,4.109187738906164,1.7972606851916464,104.07554543115654,4.417150937053347,5.516700717616262,5.583020141642242,5.783244946364939,5.890723922025908,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,41.96165390246666,19.056471336613846,5.563451491696996,0.0,9.211688121125169,16.882965805623442,0.0,4.9839785209472085,0.0,6.923737199690624,0.0,65.54856345311278,0.0,0.0,0.0,0.0,0.0,0.0,10.767223467312148,0.0,6.923737199690624,21.81216408949172,52.948087484746225,0.0,11.099720859258504,0.0,43.1,0.0,4.794537184071822,0.0,11.673968868390848,16.6631723509555,5.563451491696996,0.0,18.19910120538483,37.255572541998674,4.9839785209472085,4.417150937053347,5.4538154289493574,0.0,16.36622685185185,0.0,3.039069140001681,-0.04976568405139803,14.710798479885783,0.0,1.9798557833627277,0.0,0.06666666666666667,18.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,3.3672200000000023,68.62050000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.722222222222221
Ic1ccccc1C,2.3243370370370373,2.3243370370370373,1.3380555555555556,1.3380555555555556,0.5868331828201286,9.25,218.037,210.98099999999997,217.959248224,42.0,0.0,0.015903770311711894,-0.06193090702411283,0.06193090702411283,0.015903770311711894,1.25,1.875,2.25,126.91270427401449,10.243259353274993,1.853940228815249,-1.91066324143229,2.0770073640418816,-1.7351899082951305,14.111929280104816,1.4298592329215356,1.7681772153059907,3.134861511345448,160.49662946459569,5.983127663125442,4.68736554976773,6.844863840944053,3.804530452640311,2.5163325056942396,3.595081651282401,1.7491838453530129,2.9113745277404974,1.076605104451236,2.286970780571405,0.5509862668293586,0.9383831609585203,-0.050000000000000044,72.49526582754562,6.075786163522013,2.4852642610035103,1.2159035466316384,63.05818335493721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,41.14442638691729,3.5701822710653963,0.0,0.0,22.590870627068057,0.0,0.0,0.0,6.923737199690624,0.0,33.39910203660883,0.0,0.0,0.0,0.0,0.0,22.590870627068057,0.0,0.0,10.49391947075602,5.563451491696996,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.133633762762392,0.0,0.0,53.780076100605115,0.0,1.3380555555555556,2.3243370370370373,0.0,0.0,1.3547222222222224,0.0,8.323348148148147,0.0,2.1128703703703704,0.0,0.14285714285714285,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5996200000000007,43.896000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25
O=C(c1oc2ccccc2n1)c1ccccc1C,12.280516817838247,12.280516817838247,0.1439814814814815,-0.176574074074074,0.6416410496939522,10.722222222222221,237.25799999999998,226.16999999999996,237.078978592,88.0,0.0,0.2689357272764503,-0.43343802900205736,0.43343802900205736,0.2689357272764503,1.0555555555555556,1.7777777777777777,2.5555555555555554,16.354110723733257,10.052522710959535,2.1703739200375525,-1.9968140671194066,2.183830360117046,-2.030073494865306,6.073782608554156,0.10039819045875943,2.820134265856475,2.0966536392187725,694.946622968862,12.535169427003234,9.882512329944692,9.882512329944692,8.75402019542349,5.714286569575005,5.714286569575005,4.130788224361678,4.130788224361678,2.8778207534871116,2.8778207534871116,1.9122000118517097,1.9122000118517097,-2.4199999999999995,24447.74395070978,10.716297452503811,4.109187738906164,1.6976539358533338,104.07554543115654,4.417150937053347,5.516700717616262,5.583020141642242,5.783244946364939,5.890723922025908,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,36.39820241076966,24.61992282831084,5.563451491696996,0.0,9.211688121125169,16.882965805623442,0.0,4.9839785209472085,0.0,6.923737199690624,0.0,65.54856345311278,0.0,0.0,0.0,0.0,0.0,0.0,10.767223467312148,0.0,6.923737199690624,21.81216408949172,52.948087484746225,0.0,11.099720859258504,0.0,43.1,0.0,4.794537184071822,0.0,11.673968868390848,16.6631723509555,5.563451491696996,0.0,12.13273413692322,43.32193961046029,4.9839785209472085,4.417150937053347,5.4785752078609224,0.0,16.494443499622072,0.0,2.886741307634166,-0.032592592592592506,14.774134542705973,0.0,1.8986980347694633,0.0,0.06666666666666667,18.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,3.3672200000000023,68.62050000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.722222222222221
Ic1cc(C)cc(C)c1,2.3310666666666666,2.3310666666666666,1.3241666666666667,1.3241666666666667,0.6030531006886961,9.666666666666666,232.064,222.99199999999996,231.974898288,48.0,0.0,0.01350849280814455,-0.056310924169448225,0.056310924169448225,0.01350849280814455,1.0,1.4444444444444444,1.7777777777777777,126.91270428192004,10.160896093465768,1.8826586628838746,-1.9518189235584569,2.09478287570779,-1.7724572982551388,14.111915907698442,1.3657565998715044,1.5880914479405832,3.165670309917317,165.32984016148868,6.8533711511285205,5.610015280578105,7.767513571754428,4.1815405503520555,2.921033044073491,3.9997821896616528,2.3059311305074637,3.5515633496942716,1.1864592143076222,1.8092753239010257,0.9191114918810139,1.9015106500038044,-0.050000000000000044,85.7569381887915,7.061731843575418,2.689062691479491,1.9709029953957384,69.42312546933383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,59.69798214676651,3.5701822710653963,0.0,0.0,22.590870627068057,0.0,0.0,0.0,13.847474399381248,0.0,32.896186459844216,0.0,0.0,0.0,0.0,0.0,22.590870627068057,0.0,0.0,17.417656670446647,11.126902983393991,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.697085254459388,0.0,0.0,54.63744623183414,0.0,1.3241666666666667,2.3310666666666666,0.0,0.0,2.6933333333333334,0.0,6.531033333333333,0.0,4.2404,0.0,0.25,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.9080400000000015,48.63300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666
O=C(c1oc2ccccc2n1)c1cc(C)cc(C)c1,12.364127928949358,12.364127928949358,0.14462962962962989,-0.17777777777777803,0.6524387150404665,10.842105263157896,251.28499999999997,238.18099999999995,251.094628656,94.0,0.0,0.2689251222634133,-0.43343815411412934,0.43343815411412934,0.2689251222634133,1.0526315789473684,1.736842105263158,2.4210526315789473,16.35410600177304,10.043211036933318,2.16286658010103,-2.008037330557872,2.183908801224341,-2.0199222424769894,6.067024496973346,0.1004381938260085,2.799130518092999,2.0742357718858537,718.019910811077,13.405412915006313,10.805162060755066,10.805162060755066,9.131030293135234,6.118987107954258,6.118987107954258,4.692255249947846,4.692255249947846,2.9720043506266483,2.9720043506266483,2.198580668694452,2.198580668694452,-2.4199999999999995,32850.595760339434,11.658106370381013,4.354055670865322,2.1472350661731108,110.44048754555314,4.417150937053347,5.516700717616262,5.583020141642242,5.783244946364939,5.890723922025908,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,29.32600418877882,38.112942673227685,5.563451491696996,0.0,9.211688121125169,16.882965805623442,0.0,4.9839785209472085,0.0,13.847474399381248,0.0,65.04564787634817,0.0,0.0,0.0,0.0,0.0,0.0,10.767223467312148,0.0,13.847474399381248,27.375615581188715,46.881720416284615,0.0,11.099720859258504,0.0,43.1,0.0,4.794537184071822,0.0,11.673968868390848,16.6631723509555,11.126902983393991,0.0,6.06636706846161,50.245676810150904,4.9839785209472085,4.417150937053347,5.503318216175359,0.0,16.5962783446712,0.0,4.063359578399262,-0.03314814814814815,13.100658751154782,0.0,3.9361999244142103,0.0,0.125,19.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,3.6756400000000022,73.35750000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.842105263157896
Ic1ccc(CC)cc1,2.3128045351473925,2.3128045351473925,1.1358333333333333,1.1358333333333333,0.6528311060857157,9.555555555555555,232.064,222.99199999999996,231.974898288,48.0,0.0,0.013000779555486662,-0.06129412835637799,0.06129412835637799,0.013000779555486662,1.2222222222222223,1.7777777777777777,2.2222222222222223,126.91270428190373,10.170234721261126,1.8546720029755308,-1.9287648403449613,2.0578025107831697,-1.7698873637179897,14.11191551202242,1.1383015331871082,1.9003726279897948,2.8815558776461354,176.26405299160078,6.69023444431199,5.394472330954279,7.5519706221306,4.325698502695489,3.0710096133303537,4.149758758918515,1.9800195712931297,3.225651790479936,1.3215055546555388,2.0406716517143133,0.7201086702691316,1.0796917187985189,-0.050000000000000044,129.22533870330605,7.061731843575418,3.202642772252455,1.9709029953957384,69.42312546933381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.056471336613843,46.707877878614276,3.5701822710653963,0.0,0.0,22.590870627068057,0.0,0.0,0.0,13.344558822616634,0.0,33.39910203660883,0.0,0.0,0.0,0.0,0.0,22.590870627068057,0.0,6.4208216229260096,3.5701822710653963,12.487188691387619,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,9.133633762762392,0.0,0.0,53.780076100605115,0.0,1.31,2.3128045351473925,0.0,0.0,1.4124222222222222,0.0,8.613425925925926,1.1358333333333333,2.1688473167044595,0.0,0.25,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.853600000000001,48.53700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.555555555555555
O=C(c1oc2ccccc2n1)c1ccc(CC)cc1,12.259312641723355,12.259312641723355,0.14393376795162527,-0.18161753590325014,0.6675674233870961,10.789473684210526,251.28499999999997,238.18099999999995,251.094628656,94.0,0.0,0.2689247587097586,-0.4334381560947681,0.4334381560947681,0.2689247587097586,1.105263157894737,1.8421052631578947,2.526315789473684,16.354104147853008,10.071126663401115,2.1550595913590844,-1.9842403642759214,2.1741105905829508,-2.0098345361417413,6.064640585241427,0.10045446234093812,2.902358050177732,1.9758418724647306,692.8485646883609,13.242276208189782,10.58961911113124,10.58961911113124,9.275188245478668,6.268963677211119,6.268963677211119,4.36634369073351,4.36634369073351,3.1125005777920776,3.1125005777920776,1.9846295912328877,1.9846295912328877,-2.4199999999999995,42409.25582919702,11.658106370381013,4.687837492165566,2.1472350661731108,110.44048754555315,4.417150937053347,5.516700717616262,5.583020141642242,5.783244946364939,5.890723922025908,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,43.321939610460284,24.117007251546227,5.563451491696996,0.0,9.211688121125169,16.882965805623442,0.0,4.9839785209472085,0.0,13.344558822616634,0.0,65.54856345311278,0.0,0.0,0.0,0.0,0.0,0.0,10.767223467312148,6.4208216229260096,0.0,28.735901289182344,52.948087484746225,0.0,11.099720859258504,0.0,43.1,0.0,4.794537184071822,0.0,11.673968868390848,16.6631723509555,6.4208216229260096,5.563451491696996,6.06636706846161,42.46456947923127,11.907715720637832,4.417150937053347,5.4801464474678765,0.0,16.474714112496848,0.0,3.143451856051063,-0.03768376795162487,14.90267405380681,0.9557124782751586,2.0809848198538674,0.0,0.125,19.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.6212000000000026,73.26150000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.789473684210526
